id,review,aspect,sentiment
3366,"The food is amazing, rich pastas and fresh doughy pizza.",Eating Environment / Ambiance,Unknown
3073,"Food was very good, but not what I would consider out of this world.",Food,Positive
3073,"Food was very good, but not what I would consider out of this world.",Service,Unknown
3073,"Food was very good, but not what I would consider out of this world.",Price,Unknown
3073,"Food was very good, but not what I would consider out of this world.",Eating Environment / Ambiance,Unknown
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Food,Positive
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Service,Unknown
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Price,Unknown
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Eating Environment / Ambiance,Unknown
1299,"I am Indian, and I have tried many Indian places in NY.",Food,Unknown
1299,"I am Indian, and I have tried many Indian places in NY.",Service,Unknown
1299,"I am Indian, and I have tried many Indian places in NY.",Price,Unknown
1299,"I am Indian, and I have tried many Indian places in NY.",Eating Environment / Ambiance,Unknown
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Food,Positive
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Service,Unknown
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Price,Positive
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Eating Environment / Ambiance,Unknown
2488,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",Food,Unknown
2488,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",Service,Unknown
2488,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",Price,Unknown
2488,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.",Eating Environment / Ambiance,Unknown
1839,Food is great and inexpensive.,Food,Positive
1839,Food is great and inexpensive.,Service,Unknown
1839,Food is great and inexpensive.,Price,Positive
1839,Food is great and inexpensive.,Eating Environment / Ambiance,Unknown
1756,The price very reasonable.,Food,Unknown
1756,The price very reasonable.,Service,Unknown
1756,The price very reasonable.,Price,Positive
1756,The price very reasonable.,Eating Environment / Ambiance,Unknown
29,"Dessert - can't be missed, so save room!!!",Food,Positive
29,"Dessert - can't be missed, so save room!!!",Service,Unknown
29,"Dessert - can't be missed, so save room!!!",Price,Unknown
29,"Dessert - can't be missed, so save room!!!",Eating Environment / Ambiance,Unknown
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",Food,Positive
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",Service,Unknown
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",Price,Unknown
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",Eating Environment / Ambiance,Unknown
1993,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",Food,Unknown
1993,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",Service,Unknown
1993,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",Price,Negative
1993,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road",Eating Environment / Ambiance,Unknown
2574,Ingredients are organic which is a real plus for me.,Food,Positive
2574,Ingredients are organic which is a real plus for me.,Service,Unknown
2574,Ingredients are organic which is a real plus for me.,Price,Unknown
2574,Ingredients are organic which is a real plus for me.,Eating Environment / Ambiance,Unknown
3595,It was so bad I actually refused to pay for my food.,Food,Negative
3595,It was so bad I actually refused to pay for my food.,Service,Unknown
3595,It was so bad I actually refused to pay for my food.,Price,Unknown
3595,It was so bad I actually refused to pay for my food.,Eating Environment / Ambiance,Unknown
1097,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,Food,Positive
1097,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,Service,Unknown
1097,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,Price,Positive
1097,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,Eating Environment / Ambiance,Unknown
2844,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",Food,Unknown
2844,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",Service,Unknown
2844,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",Price,Negative
2844,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",Eating Environment / Ambiance,Unknown
2692,"The staff was very attentive, the ambience lovely, and the food superb.",Food,Positive
2692,"The staff was very attentive, the ambience lovely, and the food superb.",Service,Positive
2692,"The staff was very attentive, the ambience lovely, and the food superb.",Price,Unknown
2692,"The staff was very attentive, the ambience lovely, and the food superb.",Eating Environment / Ambiance,Positive
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",Food,Negative
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",Service,Unknown
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",Price,Unknown
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",Eating Environment / Ambiance,Unknown
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Food,Positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Service,Positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Price,Unknown
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Eating Environment / Ambiance,Positive
1584,THE FRANKENSTEIN SHOW WAS THE BEST.,Food,Unknown
1584,THE FRANKENSTEIN SHOW WAS THE BEST.,Service,Unknown
1584,THE FRANKENSTEIN SHOW WAS THE BEST.,Price,Unknown
1584,THE FRANKENSTEIN SHOW WAS THE BEST.,Eating Environment / Ambiance,Unknown
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",Food,Positive
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",Service,Positive
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",Price,Positive
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",Eating Environment / Ambiance,Unknown
2235,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",Food,Unknown
2235,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",Service,Unknown
2235,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",Price,Unknown
2235,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",Eating Environment / Ambiance,Unknown
