id,review,Food,Service,Price,Eating Environment / Ambiance
637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",Unknown,Unknown,Unknown,Positive
2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,Unknown,Positive,Unknown,Unknown
2258,Kudos Haru,Unknown,Unknown,Unknown,Unknown
2341,We arrived on time for our reservation and seated promptly.The,Unknown,Positive,Unknown,Unknown
679,I plan on eating here more often.,Unknown,Unknown,Unknown,Unknown
2004,"I would definitely go back for a very special occasion, but not for regular fine dining.",Unknown,Unknown,Unknown,Unknown
644,"The well mannered, pleasant staff that Tony has in his employ.",Unknown,Positive,Unknown,Unknown
2007,The flavors robust and subtle.,Positive,Unknown,Unknown,Unknown
723,I came here for my friend's birthday and keep coming back ever since.,Unknown,Unknown,Unknown,Unknown
314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",Positive,Unknown,Positive,Unknown
3107,"I would never wait for a table to eat, it just is not THAT great.",Unknown,Unknown,Unknown,Unknown
580,"We concluded with tiramisu chocolate cake, both were delicious.",Positive,Unknown,Unknown,Unknown
1295,The counter service is bad.,Unknown,Negative,Unknown,Unknown
1590,I had a grat time at Jekyll and Hyde!,Unknown,Unknown,Unknown,Unknown
2701,"Service here was great, food was fantastic.",Positive,Positive,Unknown,Unknown
2514,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",Unknown,Unknown,Unknown,Unknown
997,"This is such a lovely, peaceful place to eat outside.",Unknown,Unknown,Unknown,Positive
470,and we were thouroughly disapointed.,Unknown,Unknown,Unknown,Unknown
2730,This is the Jackel and Hideof the restaurants on the UES.,Unknown,Unknown,Unknown,Unknown
1491,The sauce is delicious and the crust is perfect.,Positive,Unknown,Unknown,Unknown
1001,"This is a great place to take out-of-towners, and perfect for watching the sunset.",Unknown,Unknown,Unknown,Positive
906,Since my first dinner I have had the chance to have brunch at Orsay 3x.,Unknown,Unknown,Unknown,Unknown
758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",Unknown,Unknown,Negative,Negative
1601,They have some great entrees here as well.,Positive,Unknown,Unknown,Unknown
2877,"Our teenage kids love it, too.",Unknown,Unknown,Unknown,Unknown
2195,The service is not consistently excellent -- just decent.,Unknown,Unknown,Unknown,Unknown
1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",Positive,Unknown,Unknown,Unknown
1796,You guys are awesome!,Unknown,Unknown,Unknown,Unknown
2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",Positive,Positive,Unknown,Unknown
3679,I loved this place!!,Unknown,Unknown,Unknown,Unknown
3668,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,Positive,Unknown,Unknown,Unknown
928,I care more about the food and ambience.,Unknown,Unknown,Unknown,Unknown
1794,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",Negative,Unknown,Negative,Unknown
3652,Avoid at all costs.,Unknown,Unknown,Unknown,Unknown
2853,I would highly recommend this place to everyone for any occasion!,Unknown,Unknown,Unknown,Unknown
1163,The service is fantastic.,Unknown,Positive,Unknown,Unknown
216,I recommend that you try this hidden spot which will surely blowup very soon,Unknown,Unknown,Unknown,Unknown
1109,The garlic mashed potatoes are hands down the best in the city!,Positive,Unknown,Unknown,Unknown
899,Food and service was okay.,Unknown,Unknown,Unknown,Unknown
1349,"great for a romantic evening, or a fun evening with friends...",Unknown,Unknown,Unknown,Positive
934,The lamb meat was under-cooked and EXTRMELY CHEWY.,Negative,Unknown,Unknown,Unknown
2199,The best pad thai i've ever had.,Positive,Unknown,Unknown,Unknown
188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",Negative,Negative,Unknown,Unknown
1748,Great pizza and fantastic service.,Positive,Positive,Unknown,Unknown
949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,Unknown,Negative,Unknown,Unknown
390,i would just ask for no oil next time.,Unknown,Unknown,Unknown,Unknown
885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",Negative,Unknown,Unknown,Positive
1428,I went there for lunch and it was not as good as I expected from the reviews I read.,Unknown,Unknown,Unknown,Unknown
826,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.,Unknown,Unknown,Unknown,Unknown
1053,None of that yucky whipped stuff.,Positive,Unknown,Unknown,Unknown
1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",Negative,Unknown,Unknown,Unknown
1417,I ordered a Lassi and asked 4 times for it but never got it.,Unknown,Negative,Unknown,Unknown
3159,Their coffee is quite good too!,Positive,Unknown,Unknown,Unknown
190,I would not recommend this place to anyone.,Unknown,Unknown,Unknown,Unknown
363,"great wine list (italian), good food, service was INITIALLY fine.",Positive,Unknown,Unknown,Unknown
2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",Unknown,Unknown,Unknown,Negative
1811,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.",Unknown,Negative,Unknown,Unknown
1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",Unknown,Unknown,Unknown,Unknown
2838,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",Unknown,Negative,Unknown,Unknown
3149,I had to ask her three times before she finally came back with the dish Ive requested.,Unknown,Negative,Unknown,Unknown
2780,"Normally that would be improper, however they were all delicious and my host did not complain.",Positive,Unknown,Unknown,Unknown
1782,Taxan delicious!,Positive,Unknown,Unknown,Unknown
403,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.",Unknown,Unknown,Unknown,Unknown
3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",Unknown,Unknown,Positive,Unknown
3419,"Southern Indian cuisine is still there, too.",Unknown,Unknown,Unknown,Unknown
468,"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",Unknown,Unknown,Unknown,Unknown
2876,Have been dozens of times and never failed to enjoy the experience.,Unknown,Unknown,Unknown,Unknown
2655,They couldn't even make a salad that was appealing.,Negative,Unknown,Unknown,Unknown
3570,For two people with tip was less than $25 bucks.,Unknown,Unknown,Positive,Unknown
2129,Killer Sushi!,Positive,Unknown,Unknown,Unknown
206,Of course the reason its so packed is because the food is so delicious!,Positive,Unknown,Unknown,Unknown
3038,"Staffs are not that friendly, but the taste covers all.",Positive,Negative,Unknown,Unknown
3365,The jukebox plays everything from Italian Opera to The Strokes.,Unknown,Unknown,Unknown,Unknown
3708,And I've been to many NYC delis.,Unknown,Unknown,Unknown,Unknown
2068,This place is always packed.,Unknown,Unknown,Unknown,Unknown
1102,Much of the time it seems like they do not care about you.,Unknown,Negative,Unknown,Unknown
2742,Plus they made a perfect martini.,Positive,Unknown,Unknown,Unknown
278,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,Unknown,Unknown,Unknown,Unknown
3183,"I've eaten thai many times, and am very familiar with the cuisine.",Unknown,Unknown,Unknown,Unknown
817,The waiter was attentive.,Unknown,Positive,Unknown,Unknown
353,Their Margarita is best I've had since I've returned from Naples!,Positive,Unknown,Unknown,Unknown
1932,I highly recommend the restaurant based on our experience last night.,Unknown,Unknown,Unknown,Unknown
213,The tastes makes your mouth water for more.,Positive,Unknown,Unknown,Unknown
2214,I came into the city to try out this restaurant because a friend had recommended it to my husband.,Unknown,Unknown,Unknown,Unknown
2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",Positive,Positive,Unknown,Unknown
2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",Unknown,Unknown,Negative,Negative
3458,"All in all a wonderful experience, can't wait to come back.",Unknown,Unknown,Unknown,Unknown
2979,The food was actually aweful.,Negative,Unknown,Unknown,Unknown
3344,"after dining at B.O.G over twenty times now, its official !",Unknown,Unknown,Unknown,Unknown
2399,They are served with a free appetizer and the portions are perfect for lunch.,Positive,Unknown,Positive,Unknown
3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,Unknown,Unknown,Unknown,Positive
2263,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,Unknown,Positive,Unknown,Unknown
1902,"My husband and I both ordered the Steak, medium.",Unknown,Unknown,Unknown,Unknown
341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",Negative,Unknown,Unknown,Unknown
1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,Positive,Unknown,Unknown,Unknown
1195,The sushi is average and the prices are anything but.,Unknown,Unknown,Negative,Unknown
3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",Positive,Unknown,Unknown,Unknown
1693,Owner must have coem on this website to give himself credit.,Unknown,Unknown,Unknown,Unknown
1496,Turned out there was full service upstairs and sat down.,Unknown,Unknown,Unknown,Unknown
918,I would go back.,Unknown,Unknown,Unknown,Unknown
1653,Definitely will be back!,Unknown,Unknown,Unknown,Unknown
2387,Several of the dim sum orders had about 6-8 pieces.,Unknown,Unknown,Unknown,Unknown
3326,I'm not sure why these other reviewers are whining so much.,Unknown,Unknown,Unknown,Unknown
3388,they live up to the thai way of living.,Unknown,Unknown,Unknown,Unknown
2382,If you have a dumpling fetish i suggest you try some here!,Positive,Unknown,Unknown,Unknown
517,"Three page wine menu, one page entree and horedevous.",Positive,Unknown,Unknown,Unknown
1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",Positive,Positive,Unknown,Unknown
3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,Unknown,Negative,Unknown,Unknown
2423,"I live nearby and when they first opened, I ate there a lot.",Unknown,Unknown,Unknown,Unknown
3117,And the food was fantastic.,Positive,Unknown,Unknown,Unknown
992,This is the kind of place you'd like to take all your friends to and still keep a secret.,Unknown,Unknown,Unknown,Unknown
1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",Positive,Unknown,Unknown,Positive
